% Model,inverter_godo.mph
% Version,COMSOL 6.3.0.420
% Date,"Jan 29 2026, 10:56"
% Dimension,3
% Nodes,21605
% Expressions,1
% Description,Slice
% x,y,z,Electric field; z-component
-12.737905828354773,-1.472291381702096,0.5000000000000009,7785410.202466503
-12.783223713327578,-0.6006631247286496,0.500000000000001,8099774.227050014
-12.704151623974719,-0.5298119946530561,0.5000000000000009,7954628.270484261
-11.072013986584615,-1.769793994726269,0.500000000000001,8346647.760364648
-12.53359098638315,-3.205742562079478,0.500000000000001,7322013.774430896
-12.786169107688888,-0.46595313214400697,0.500000000000001,7930419.053835728
-10.655061206289261,-8.98939974753855,0.500000000000001,3724918.0853308504
-10.195790110597159,-9.39278128559124,0.5000000000000011,3500847.798627181
-10.367665217199885,-9.537992088265373,0.5000000000000009,3342962.7581604645
-10.508243460411622,-8.796065204600964,0.5000000000000009,3916344.285062194
-11.030346370516945,-8.201645132867794,0.500000000000001,4294547.4772600075
-10.592755063806308,-8.614829156786104,0.5000000000000009,4053493.9749738844
-10.767449119291836,-8.761505218361327,0.500000000000001,3907221.0690641394
-10.878577221413341,-8.005827581302263,0.500000000000001,4474845.534601546
-11.371150688169376,-7.397806791442072,0.5000000000000009,4872908.350596399
-10.95522379560537,-7.820786134677325,0.500000000000001,4614370.844703139
-11.132740702088261,-7.968929345162797,0.500000000000001,4479270.46638704
-11.21442457960208,-7.199503594126955,0.5000000000000009,4448904.715449853
-10.001558881195084,-8.138911239912707,0.5000000000000009,4273699.047387597
-9.609388087245135,-8.896344130523756,0.5000000000000008,3779678.873904077
-9.620758981992122,-8.90595518195621,0.5000000000000009,3772922.9266530806
-9.991668116119016,-8.125929469331554,0.5000000000000009,4282661.3807269195
-10.355653492051296,-7.3408514959891304,0.500000000000001,4795547.687746222
-9.997063244131423,-8.113667741109792,0.5000000000000009,4291445.524110808
-10.008751812136323,-8.123485921688564,0.5000000000000009,4285372.098288548
-10.345316492724125,-7.327556091297665,0.500000000000001,4696576.918032557
-9.95442217965006,-8.077776420395333,0.5000000000000009,4294472.128597885
-9.469479992332401,-7.452809037132549,0.500000000000001,4813884.733161177
-9.395026559658952,-7.610427660683468,0.5000000000000009,4395652.783575235
-9.927886957522487,-8.134424236996406,0.5000000000000009,4259805.107017166
-10.103423296189481,-9.570216464091889,0.5000000000000011,3583008.2548926612
-9.603533129507248,-8.908216517877348,0.5000000000000008,3867480.26215958
-9.09802773723528,-8.243231556671349,0.5000000000000009,3970321.1101968717
-9.612985287606236,-8.920888324988308,0.5000000000000009,3860604.171543589
-10.362249754933213,-7.3249266873612795,0.500000000000001,4691019.481064606
-9.56791643102587,-8.861218241791873,0.5000000000000009,3872313.699697869
-9.242759946814603,-7.48296480983022,0.500000000000001,4791322.667066557
-8.966037208446043,-8.072254674820359,0.5000000000000009,3925711.269973207
-10.282059279416789,-7.336729121786763,0.500000000000001,4701190.581729462
-11.463539970261888,-7.160264470436201,0.5000000000000009,4613932.745900624
-8.586885819489407,-7.575250257603153,0.500000000000001,5270608.6997879455
-8.320943359899232,-9.112531719724721,0.500000000000001,3236234.0801675525
-8.390843725404112,-9.034336351366921,0.5000000000000009,2901273.7480563857
-8.321192465123561,-9.012488607561982,0.500000000000001,2853424.630285037
-8.951795417948,-9.615984534942239,0.500000000000001,2761429.4253901453
-9.242793422506194,-9.29996924688526,0.500000000000001,3404318.374821915
-8.957414233131798,-9.21014114747241,0.500000000000001,3243043.0037075775
-9.600569624228411,-9.41139111503488,0.5000000000000009,3575708.1433805125
-8.474837025587231,-8.940375654595638,0.5000000000000009,3021967.24891227
-8.322452567489528,-8.506419083430668,0.5000000000000009,3131119.8079476166
-8.32136558907819,-8.942960321843763,0.5000000000000009,2881760.656186433
-8.744435731319696,-8.638783954019136,0.5000000000000009,3437275.6868696595
-9.591491413327226,-8.921293468054749,0.5000000000000009,3943930.255246295
-8.964379675201322,-8.707031770806894,0.5000000000000009,3578597.576496565
-8.961312946290427,-8.928539617022835,0.5000000000000009,3410398.5913150962
-8.968799436868316,-8.387795243519902,0.5000000000000009,3731762.5847158693
-8.96717086295051,-8.201756632067607,0.5000000000000009,3825242.8391410476
-8.323501441462739,-8.085180962757994,0.5000000000000009,3254879.416633391
-8.580366445146373,-8.080855007535884,0.5000000000000009,3489784.0054396223
-8.323712669855498,-8.00034955929935,0.500000000000001,3293687.1093102004
-8.116158050690682,-8.949102371875522,0.5000000000000009,3366495.912915066
-8.639883936065967,-9.367062919091637,0.5000000000000009,2993251.7735020146
-7.8940333603993835,-8.373973606370951,0.5000000000000009,4162816.3505796418
-8.240459589944397,-7.974611931987051,0.5000000000000009,4660668.539632056
-8.139776339711068,-8.090680023737509,0.5000000000000009,4512242.813350042
-8.324016602932094,-7.87828704152737,0.5000000000000009,4774217.4327573925
-7.690091301850462,-8.6090789045072,0.500000000000001,4392275.540643117
-11.264153142415761,-7.02176100339895,0.5000000000000009,4514626.883621678
-11.422511675370238,-6.453345020931014,0.5000000000000009,5447443.795765208
-11.025683853769923,-6.2520555077867925,0.500000000000001,5420600.884624077
-10.572221888279817,-6.544199760164837,0.5000000000000009,4671871.295485909
-10.700441990415648,-6.085754069952178,0.5000000000000009,5411155.552452503
-10.380578730913411,-5.923373416503301,0.5000000000000009,5277019.134253964
-9.88441356416622,-6.068032230163901,0.5000000000000009,4519058.085798787
-9.982263381107469,-5.719532352812186,0.5000000000000009,5118698.322392218
-9.739259535600237,-5.596069286910861,0.5000000000000009,4929250.342177566
-10.848433372610458,-6.736369305556597,0.5000000000000009,4622682.301761162
-10.237257548013075,-6.313904821698056,0.5000000000000009,4615911.928191092
-9.630034234765521,-5.892878930934559,0.5000000000000009,4365800.699002624
-11.674553071310047,-6.582107614268974,0.5000000000000009,5364149.994728963
-9.200753945306316,-5.593267126442644,0.5000000000000009,4945783.304468818
-9.268001077096534,-5.3546887475938085,0.5000000000000009,5462810.339472821
-9.475646779889969,-6.200957878266157,0.5000000000000009,4484315.031711961
-9.790239241077003,-6.382324510370495,0.500000000000001,4502398.810969756
-10.254854547681909,-6.64854531786994,0.5000000000000009,4376470.607839974
-10.500928294708213,-6.7903300373085544,0.500000000000001,4301700.5210137665
-9.653991052935076,-6.837031826764758,0.500000000000001,4746684.800967108
-9.549247750681522,-6.871092987974507,0.5000000000000009,4785180.692369841
-9.629859616704703,-6.917566773751521,0.5000000000000009,4789156.865179164
-11.036930923598053,-7.0972911894734905,0.5000000000000009,3972478.392294417
-10.348790494085671,-7.315562630524001,0.500000000000001,4582967.056379285
-10.33332578655568,-7.320647191301186,0.5000000000000009,4593010.279528826
-9.57460503123921,-7.101970431650585,0.5000000000000009,4889019.852657636
-8.84028510788661,-7.092285464554429,0.5000000000000009,5080560.451175465
-9.202761257145527,-6.978579332414987,0.5000000000000009,4908979.028932864
-9.130487314414099,-6.476572479785318,0.500000000000001,4681536.088973803
-9.744404573480432,-6.900034761840623,0.5000000000000009,4723040.284217498
-9.082369626133563,-5.975492092565583,0.5000000000000009,5317128.31419895
-8.917208357252177,-6.508744814244773,0.5000000000000009,5519977.1164441
-8.75204708837079,-7.041997535923963,0.5000000000000009,5743114.442527146
-8.963311179562641,-6.359893599667322,0.500000000000001,5463876.766574735
-8.811864652952359,-6.848865820883377,0.500000000000001,5650545.953330087
-8.725868413818965,-7.126520072892,0.5000000000000009,5784193.5366326105
-11.40514660750862,-6.044814068468712,0.5000000000000009,5443202.672178373
-11.145529882403977,-5.8719499068857015,0.5000000000000009,5598643.821602412
-10.836205556803137,-5.666047623908995,0.5000000000000009,5570268.758686941
-10.517449295520066,-5.45379933329489,0.5000000000000009,5686261.656133326
-11.278629896271568,-5.4165415883888635,0.500000000000001,5844907.213772201
-11.649777646823008,-5.206956358951283,0.5000000000000009,5938345.399702163
-11.38169599298698,-5.031880149909458,0.500000000000001,6087493.094969739
-10.267514774655861,-5.287425024278724,0.500000000000001,5600671.208591639
-9.88941668149828,-5.035655478880562,0.5000000000000009,6213977.390483016
-10.616952537494193,-5.083574607736994,0.5000000000000009,5877395.897014479
-11.062355137421001,-4.82337719989796,0.5000000000000009,6054197.187630458
-10.733212218869864,-4.608418352209375,0.5000000000000009,6567090.598575983
-11.494828673919377,-4.571122865483328,0.5000000000000009,6341802.452526001
-11.857660078316547,-4.359193484295031,0.5000000000000009,6446683.636301309
-11.581112155870901,-4.181904870711928,0.5000000000000009,6807852.213084254
-11.685475104086358,-5.6204150892989535,0.5000000000000009,5812013.272627572
-10.944911815199386,-5.248043442805979,0.5000000000000009,5923339.622865155
-11.911689912414008,-4.77758002083046,0.5000000000000009,6316626.831727263
-11.773658165497928,-6.290107160904542,0.5000000000000009,5386592.799892277
-12.030219660311667,-5.455347249065424,0.500000000000001,5889564.653441302
-12.250030939135446,-4.610681767587728,0.500000000000001,6404480.756640793
-11.944078024887157,-5.750881059397729,0.500000000000001,5693822.104461592
-12.176855951933035,-4.909749789329743,0.500000000000001,6204884.475585102
-12.37288685214597,-4.058713803953212,0.5000000000000009,6728555.571056263
-10.20823879452813,-4.877041668726701,0.5000000000000009,6382891.790712157
-11.152633037308195,-4.4004276533007,0.5000000000000009,6722934.227842387
-12.101156100374258,-3.9248398154953756,0.500000000000001,6924155.368368464
-12.433092002309046,-3.7561107165315057,0.5000000000000009,6943113.105541288
-8.979882692347328,-5.474416217830745,0.5000000000000009,6866729.320624113
-6.317681780538823,-12.452246633833875,0.5000000000000009,291124.4382237373
-5.908011458047351,-12.861916956325347,0.5000000000000009,-250999.79810503122
-6.365479379386847,-12.966591955853248,0.5000000000000009,-39834.85225063766
-7.009541627192991,-12.720435890751016,0.5000000000000009,605834.693360151
-6.700763682383652,-13.042996287282246,0.5000000000000009,144260.54989075105
-7.053206334762866,-13.123596331270157,0.500000000000001,287042.67891251284
-6.40619615782613,-13.350740912068115,0.500000000000001,-89500.52931676497
-6.083632894466705,-13.659521601211008,0.500000000000001,-362652.3829421148
-6.443813966607046,-13.748008599232943,0.5000000000000009,-232354.00971476053
-7.705190663799239,-12.99197449516086,0.5000000000000009,871066.8602153894
-7.49283154848615,-13.223723859006254,0.5000000000000009,502782.73549867974
-7.7407139805076195,-13.280381397056043,0.5000000000000009,589809.0392804942
-7.115139073903326,-13.635909341922975,0.5000000000000009,172605.95086421305
-6.8930811626167205,-13.857967253209582,0.5000000000000009,-32653.196307986596
-7.146407985969021,-13.920172016720203,0.500000000000001,46097.368677976425
-6.498179800295333,-14.25293647862124,0.5000000000000009,-360693.2439296665
-6.266422772485294,-14.465302616662353,0.5000000000000009,-564676.5898974986
-6.525194157422826,-14.533054777739748,0.500000000000001,-494043.4312664638
-6.103893408708978,-13.228226417133172,0.5000000000000009,-226487.14947526756
-6.717545551985086,-13.474277013854902,0.5000000000000009,20669.678760236828
-6.093199681380768,-14.083730215015205,0.5000000000000009,-497194.73076178884
-6.114381772332263,-12.372517255545983,0.5000000000000009,183257.2178953303
-5.677531935726249,-12.809367092151996,0.5000000000000009,-513035.21031626075
-6.7128698822575945,-12.603695511204776,0.5000000000000009,470943.7848817841
-5.740994800690708,-13.575618990936642,0.5000000000000009,-527515.3033508325
-7.314983856790527,-12.837916227030268,0.500000000000001,721811.7348478893
-5.807513790620913,-14.345513039410216,0.5000000000000009,-629992.1805254265
-5.701043056230093,-13.068921072372033,0.5000000000000009,-481417.40529728297
-5.775943001787141,-13.954138226577614,0.5000000000000009,-538359.4348760108
-5.854312842974905,-14.84305590525604,0.5000000000000009,-714389.597016367
-7.33481097510908,-13.723359569761886,0.500000000000001,234968.4519343854
-6.722010101701903,-14.344648440713438,0.500000000000001,-306447.4425740857
-6.082301693100563,-14.939029751945002,0.500000000000001,-845244.8131093237
-5.629634621511556,-12.187427494515775,0.5000000000000009,-278390.35584041296
-7.9207043133260004,-13.075163139093657,0.5000000000000009,819185.7648861916
-5.877072494872367,-15.119029680118611,0.500000000000001,-920618.6857767063
-6.053696906329957,-12.178634553415332,0.5000000000000009,190274.80827791916
-6.180369331251432,-12.310238231000442,0.5000000000000009,390663.96059488656
-6.265245939081982,-12.230131731699622,0.5000000000000009,306029.4623650916
-6.618578799233456,-12.316143211195474,0.5000000000000009,484600.7568317364
-6.806439170879151,-12.51085462134055,0.5000000000000009,645858.2665207252
-6.927008433348957,-12.39122394141475,0.5000000000000009,641938.134785645
-7.183460692136955,-12.453651868975616,0.5000000000000009,762493.5135801346
-7.434496636335748,-12.71324686698241,0.5000000000000009,859695.640325303
-7.588770927615933,-12.552316151129881,0.5000000000000009,954888.3388936509
-5.603483444815009,-12.069039521984493,0.5000000000000009,-136144.15802361476
-7.748342585040454,-12.591160526755754,0.5000000000000009,803209.2521873848
-7.894082139177533,-11.901238585678984,0.5000000000000009,1321560.7139823968
-7.812357265633157,-12.28811902952168,0.5000000000000009,1130677.5007768988
-3.786952025194645,-16.700036100023972,0.500000000000001,-3027821.983048201
-3.2271445874929205,-16.911481466828693,0.500000000000001,-3405466.8122035237
-3.2676466392205903,-17.030225421206737,0.500000000000001,-3438264.2218584684
-3.808288989082472,-16.54194083756585,0.500000000000001,-2946134.530147003
-4.5053109917367875,-16.204629367284408,0.500000000000001,-2412751.5098623466
-3.9596563485094944,-16.43595237035172,0.500000000000001,-2808430.3902419615
-4.001419469152577,-16.556736893597396,0.500000000000001,-2826076.170956281
-4.523564255217914,-16.041873316872277,0.5000000000000011,-2345864.788928405
-3.855631037427263,-16.133719123636716,0.5000000000000009,-2821812.834387868
-3.8712238074274596,-15.99290382591437,0.5000000000000009,-2778753.7473998643
-3.818270484701571,-16.02815030632863,0.5000000000000009,-2814571.4201601474
-5.2018412729476715,-15.67805549734771,0.5000000000000009,-1792627.6825836108
-4.6703361029682835,-15.929251348182003,0.5000000000000011,-2207050.395074874
-4.7133610288227,-16.052077553097362,0.500000000000001,-2209889.914408362
-5.217009586244562,-15.510636819451957,0.5000000000000009,-1753924.5135047245
-4.56314658888851,-15.621880523327292,0.5000000000000009,-2257949.8505510855
-4.57606725325496,-15.477194192206763,0.5000000000000009,-2170014.4420188647
-4.524746860890662,-15.51467378183703,0.5000000000000009,-2263246.4608617616
-3.8765762880312495,-15.935287489933927,0.5000000000000009,-2772106.020510409
-3.6723554340000852,-15.615231500346209,0.500000000000001,-2850609.8020124543
-3.8035018749609657,-15.98624545531504,0.5000000000000009,-2819095.402082651
-3.9292738494034785,-15.436040028399422,0.5000000000000009,-2566618.9917954346
-3.3145462412203006,-16.494641147585536,0.5000000000000009,-3231693.022147747
-4.038171790533241,-16.006125998207352,0.5000000000000009,-2672072.0604366288
-3.071183787809306,-17.01083938153618,0.500000000000001,-3492495.2994343233
-3.144550368137389,-16.47744448985546,0.5000000000000009,-3273638.352089891
-3.21303070898711,-15.93622248022174,0.5000000000000009,-3122428.980112452
-3.1262811025956054,-16.61438214731752,0.5000000000000009,-3329871.55996966
-3.150971003713602,-16.42137037678288,0.5000000000000009,-3260042.760919649
-4.509567362829747,-15.472122093218424,0.5000000000000009,-2209469.676752049
-3.599786818276458,-15.409075795308787,0.5000000000000009,-2757843.947375113
-3.2434178343917903,-15.658096457497109,0.5000000000000009,-3089179.76114091
-4.739972172973762,-15.486448431703822,0.5000000000000009,-2067088.0705515973
-3.046764373595316,-17.16427569603414,0.500000000000001,-3580893.1677656546
-5.403471318607174,-15.516247400163605,0.5000000000000009,-1592825.4880301058
-3.2766070566813505,-15.387144913561258,0.5000000000000008,-2895429.636284305
-12.390142720592156,3.108717961544428,0.500000000000001,9770918.24050083
-11.693668511469156,2.6418696883774415,0.5000000000000009,9882729.387616098
-11.923099933586862,2.57016985545976,0.5000000000000009,9333923.19490272
-12.553913424415953,3.0736453456164945,0.500000000000001,9317622.170620322
-11.44544503566904,2.473852552203895,0.5000000000000009,9951089.09798254
-10.856222257175073,2.078466073030974,0.500000000000001,9940623.67300044
-11.176002654148549,1.9757612638531246,0.500000000000001,9358645.610328767
-11.723848010411029,2.4126072490929733,0.5000000000000009,9423972.89152493
-10.503279969130077,1.8393004558991786,0.5000000000000009,9974750.558124457
-10.021265902605052,1.51550145097992,0.5000000000000009,9877015.76470536
-10.427505358595448,1.3813548095375334,0.5000000000000009,9324645.728341328
-10.892039203940907,1.7514217477926508,0.500000000000001,9449771.544349296
-12.50784326464702,2.243119509496212,0.5000000000000009,9063115.506382052
-11.797371270404632,1.7753871098935377,0.5000000000000009,9155838.36635442
-12.02224556906064,1.7031339520374225,0.5000000000000009,8959668.249877453
-12.669257883998604,2.207680599913687,0.5000000000000009,8934742.234628111
-11.543609227871505,1.6067280043064458,0.5000000000000009,9237429.211615182
-10.94252746613105,1.2105927571535544,0.5000000000000009,9232311.050876822
-11.255631349407931,1.1071581528163739,0.5000000000000009,8996112.359817721
-11.817531417297442,1.5449332421923072,0.5000000000000009,9052915.139909916
-12.587634503873074,1.3742515603649017,0.5000000000000009,8694059.986176964
-11.863179450260926,0.9056358423427759,0.5000000000000009,8796142.714345327
-12.083482426281876,0.8328282065996571,0.500000000000001,8600158.097127326
-12.74667667935411,1.3384449765998552,0.5000000000000009,8565409.249354025
-12.654698822299741,2.3406193046150436,0.5000000000000009,8996591.44950185
-12.7379083424997,1.4722593461941624,0.5000000000000009,8625419.470528185
-12.783224830968091,0.6006309419629678,0.5000000000000009,8267361.915415926
-10.581904876043879,0.9706499085439242,0.500000000000001,9109163.606972998
-10.058481119733411,1.0900883441125784,0.5000000000000009,8956032.338921739
-11.603864778974586,0.7363338353447549,0.5000000000000009,9171326.49269979
-10.964056360152135,0.8820383882545053,0.5000000000000009,9095024.358436013
-12.629516445832666,0.5021141127540687,0.5000000000000009,9078631.703229748
-11.873291890801315,0.6739884323963742,0.5000000000000009,9115624.198706096
-12.53359628846561,3.205710820069739,0.500000000000001,9582973.457604123
-9.56365716288454,1.2050628654415942,0.5000000000000009,9219836.871722728
-12.786169842103206,0.46593847653818493,0.5000000000000009,8726849.51442931
-12.299764575466005,-0.05902224716439189,0.500000000000001,8025642.762792656
-12.789067647080971,0,0.5000000000000009,8052279.806210117
-10.746097243765993,-1.3031356157460563,0.5000000000000009,8340342.874384865
-11.181650717160347,-1.3299530541831814,0.500000000000001,8314874.62557442
-11.192402188813748,-0.9457528367759529,0.5000000000000009,8264274.09925658
-11.263986354332665,-0.8884311595521682,0.5000000000000009,8243161.411598353
-11.713123406708121,-0.9159676060949951,0.5000000000000009,8098724.123977756
-11.717109091746101,-0.5255889708015422,0.5000000000000009,8116511.853122506
-11.781875464899333,-0.47372670335828004,0.500000000000001,8090705.231412876
-12.244792815815549,-0.50199093917694,0.500000000000001,7773631.733953385
-12.241815994678454,-0.10542510482713151,0.500000000000001,7914316.5987408655
-10.667695285881393,-1.3659167027503634,0.500000000000001,8350991.973158593
-12.195003804913476,-0.024185066136611456,0.5000000000000009,8597318.509157326
-12.020097998403518,0.3553924175938102,0.5000000000000009,9245942.529508293
-11.246426657408339,0.2912550898699018,0.500000000000001,8802740.954576021
-11.09302408074041,0.6122083951757578,0.5000000000000009,8956278.265487252
-10.297849509903203,0.606695245876415,0.5000000000000009,8897830.657395361
-10.167905523127965,0.8691109571567799,0.5000000000000009,8488611.193836926
-11.463677116557655,0.21901055087084803,0.500000000000001,8760020.62047841
-10.6275896576493,0.4970433489060879,0.500000000000001,8870427.133861464
-9.79150219874095,0.7750761469413279,0.5000000000000009,8894498.307886947
-9.349272362398068,0.922135401882928,0.5000000000000009,1.0973188204969397E7
-12.10239632149903,-3.343224568202937,0.500000000000001,6777323.000820828
-10.771905608182703,-1.9911208756340182,0.5000000000000009,7995677.761420157
-11.081056915114829,-2.086482462889572,0.500000000000001,7921152.779898348
-11.215402512621477,-2.4418221064903247,0.5000000000000009,7699241.494873334
-11.533100725254055,-2.539198726554087,0.5000000000000009,7754875.656241409
-11.658899417060255,-2.892523337346631,0.500000000000001,7350966.522352076
-11.98525599950237,-2.9919312621018808,0.5000000000000009,7485462.495151828
-11.027085328420995,-2.2504458288634113,0.500000000000001,7838905.085238857
-11.474480380007417,-2.7051085297997086,0.5000000000000009,7508904.8851479525
-11.921875431593836,-3.1597712307360055,0.5000000000000009,7127530.124422093
-10.579690276834576,-1.795783127927114,0.500000000000001,8252568.229365165
-10.006436777164577,-4.6591271947151665,0.5000000000000009,6860137.098947976
-10.878483965835429,-4.111631328625362,0.5000000000000009,6865928.930922816
-11.750531154506284,-3.5641354625355586,0.500000000000001,6791089.860974528
-9.739130489384157,-4.826949635336358,0.5000000000000009,6829815.612492021
-10.526885766755782,-4.332374612958551,0.500000000000001,6860994.1950194985
-11.314641044127406,-3.837799590580744,0.500000000000001,6825896.572686192
-9.134389588493722,-5.206623060804969,0.5000000000000009,6568800.922980287
-5.3446615166774905,-15.05191227501427,0.500000000000001,-1542144.1503993953
-5.463302212695502,-12.793070400819767,0.5000000000000009,-565027.4077169939
-5.564524966036773,-12.910674971102384,0.5000000000000009,-737899.4591990842
-5.423755314022832,-13.546017692217937,0.5000000000000009,-791369.5928754108
-5.573931469801929,-13.720267067322784,0.500000000000001,-715929.3752733215
-5.3842084153501615,-14.298964983616102,0.5000000000000009,-1078134.3612915184
-5.584963721898064,-14.531603334786121,0.5000000000000009,-822350.363234574
-5.451818466012727,-13.011713486626984,0.5000000000000009,-620602.3064708018
-5.407012492079538,-13.864790158724324,0.5000000000000009,-901453.1471915587
-5.362206518146348,-14.717866830821663,0.5000000000000009,-1259001.7496995418
-5.496624439945917,-12.158636814529645,0.5000000000000009,-299960.7662045803
-4.564055538021626,-15.428216292367432,0.5000000000000009,-2128477.4452501647
-4.5427780875404675,-15.445361361002098,0.5000000000000009,-2136290.619255819
-5.078475552076982,-14.968072243874746,0.5000000000000009,-1824239.8769308114
-4.856744908876518,-15.166408298167863,0.5000000000000009,-2000144.0944836962
-3.87380599979692,-15.199729047271388,0.500000000000001,-2533395.258155547
-3.7669183953419028,-15.281389653196872,0.5000000000000009,-2568197.31439354
-4.458679809866019,-14.998545611798942,0.5000000000000009,-2239884.406140304
-4.090862560528147,-15.01539297138472,0.5000000000000009,-2447640.066147218
-4.503570818355419,-15.408194566597817,0.5000000000000009,-2164740.554798393
-4.398696675315856,-14.75396372661623,0.500000000000001,-2323655.06841131
-3.756510934176695,-14.700014127100498,0.5000000000000009,-2685283.3475686163
