% Model,inverter_godo_test.mph
% Version,COMSOL 6.3.0.420
% Date,"Jan 29 2026, 18:41"
% Dimension,3
% Nodes,22509
% Expressions,1
% Description,Slice
% x,y,z,Electric field; z-component
26.69339471021387,-3.8822903432606,0.500000000000001,7.635901593119106E7
26.36264577395695,-5.692850055110561,0.5000000000000009,7.234398338577132E7
26.592852551594746,-4.851049088130239,0.5000000000000009,7.413869493788594E7
26.78630873158381,-3.9993421252739125,0.500000000000001,7.593560062312639E7
26.09568839913799,-6.524745026378524,0.500000000000001,7.014258206093895E7
26.831519390435187,-3.772104340537233,0.500000000000001,7.616810736822475E7
25.08464045290204,-5.117959298785021,0.5000000000000009,7.810052898048358E7
25.38665026512777,-6.469511089825447,0.5000000000000009,7.239953897126453E7
25.335784807998625,-6.538520764760837,0.5000000000000009,7.234657619542538E7
25.305597551709827,-6.4843415609561905,0.5000000000000009,7.286678705933845E7
25.293201524974812,-6.462075882668067,0.5000000000000009,7.271521622545405E7
25.283668637924208,-6.488339739876592,0.5000000000000009,7.262460570604554E7
25.89404960525023,-7.07950537459627,0.5000000000000009,6.936826386656846E7
25.25389921472164,-6.4591698081033835,0.5000000000000009,7.250829186456601E7
25.267935736326756,-5.563865829712587,0.5000000000000009,7.600931856810912E7
25.284717714611634,-5.694597805010702,0.5000000000000009,7.544935013771066E7
25.33119962933517,-6.018554334826301,0.5000000000000009,7.40648273967959E7
25.375716355079756,-6.3887820608919625,0.5000000000000009,7.245076355163601E7
24.707150457936862,-5.62282006535521,0.5000000000000009,7.791316498256014E7
24.49981576216836,-5.644616747583251,0.5000000000000009,7.882468008482566E7
24.631373955301626,-5.518281603724801,0.5000000000000009,7.85644934619264E7
25.00699842400392,-6.050421338567681,0.5000000000000009,7.516514975113136E7
24.886463157462387,-6.062269221076083,0.5000000000000009,7.549109334820165E7
24.963910430167395,-5.990769352676131,0.5000000000000009,7.554215942875269E7
24.366779539466297,-5.500912410888047,0.5000000000000009,7.99576095256814E7
24.810339377093968,-5.9800411094957155,0.5000000000000009,7.614348084425816E7
25.043431672042637,-5.122583170334755,0.5000000000000009,7.840135584350199E7
24.404450686029648,-5.194280656657566,0.5000000000000009,8.06190567114434E7
24.11316836687432,-5.22696427409042,0.5000000000000009,8.192878548291115E7
25.229645977720004,-6.827735370626052,0.5000000000000009,7.11470630768719E7
25.251363935336062,-6.4976973115798975,0.5000000000000009,7.230572632661018E7
25.20033890162935,-7.273101858592871,0.5000000000000009,7.022796012769811E7
24.80852628954533,-9.461757841959239,0.5000000000000009,6.4717762687357396E7
24.098437346913375,-9.64425087655592,0.5000000000000009,6.5376484405678555E7
24.671217974021722,-9.23641180517755,0.5000000000000009,6.563749904026471E7
25.20484913672189,-8.683758765399842,0.5000000000000009,6.636171868155305E7
24.500223531482938,-8.869954358866655,0.5000000000000009,6.713828770343727E7
25.056397737597027,-8.453673226571002,0.5000000000000009,6.728467170902939E7
25.566690241240284,-7.889674609354898,0.500000000000001,6.800748357167208E7
24.8675240497216,-8.079571352878972,0.5000000000000009,6.89011588068456E7
25.407091749229032,-7.654847970406653,0.500000000000001,6.893370403645065E7
25.074142498768303,-8.948799079086319,0.5000000000000009,6.580256480689303E7
25.447716216263515,-8.16007174476292,0.500000000000001,6.744811491621584E7
25.78679988256812,-7.355255412654091,0.5000000000000009,6.909554661007482E7
24.477073144604628,-8.91689754320875,0.5000000000000009,6.703293264881837E7
24.846444204288023,-8.12748038025865,0.5000000000000009,6.879573115392801E7
25.181329597640513,-7.321976729010132,0.5000000000000009,7.05596460511928E7
24.666078732483562,-9.721437416998441,0.5000000000000009,6.4175891618443534E7
24.073216418590327,-9.690228217860433,0.5000000000000009,6.524698594880022E7
24.363452467627486,-10.248526810183828,0.5000000000000009,6.3160298492430754E7
26.84731536097115,3.2083423023584112,0.5000000000000009,8.758795332512806E7
26.954827940902717,2.438541876396085,0.500000000000001,8.673748454738282E7
26.178332613120343,2.954256654279365,0.500000000000001,9.09001691825625E7
25.966348384531404,2.873212323768451,0.500000000000001,9.198289911525905E7
26.039079351244943,2.2544704982424166,0.5000000000000009,9.130066470164567E7
25.430629810229618,2.6695429557703614,0.5000000000000009,9.459410665781951E7
25.08831536231223,2.538540798583976,0.500000000000001,9.631602422186497E7
25.132898602690478,2.0717661097145212,0.5000000000000009,9.58452700344434E7
24.6856691506812,2.385312723535389,0.5000000000000009,9.824706918187933E7
26.967391786904265,2.3430990068289854,0.5000000000000009,8.663535171871479E7
27.041110435955417,1.571084280255711,0.5000000000000009,8.58249740978564E7
26.283648996302254,2.088023582564551,0.5000000000000009,8.994655706531352E7
26.06624676308598,2.006405024317134,0.5000000000000009,9.103519716847274E7
26.111878511026088,1.3858884234659714,0.500000000000001,9.038479311246027E7
25.518686898357686,1.8019416934394608,0.5000000000000009,9.367035883904734E7
27.04955211982655,1.474586040021742,0.5000000000000009,8.572223850757651E7
27.089537566837425,0.700360990777393,0.5000000000000009,8.491336096312682E7
26.35107353912766,1.2185222584011046,0.5000000000000009,8.902889478252804E7
26.205960735526045,2.7443760744930508,0.500000000000001,9.06410835890943E7
25.467880141698924,2.3294104034361345,0.5000000000000009,9.422722004600623E7
26.302122844190585,1.8768460688377502,0.5000000000000009,8.972172968531197E7
27.051346659620542,2.3745877197819687,0.5000000000000009,8.621258116765513E7
26.94113238397853,3.1590940874986377,0.5000000000000009,8.704341883270629E7
27.13603411518462,1.5064551177283245,0.5000000000000009,8.529678807972887E7
27.06024644310326,2.2933238503935245,0.5000000000000009,8.612613257363698E7
27.18283226889997,0.6350546635416819,0.500000000000001,8.438183525719625E7
27.14141859104273,1.424282152146364,0.5000000000000009,8.52097532626003E7
25.168030371252982,1.6701692370597456,0.5000000000000009,9.719695261451294E7
26.128231242891164,1.1363279261899555,0.500000000000001,9.083007118663973E7
27.09379638990854,0.6028034002132526,0.500000000000001,8.442056243375008E7
24.72688249503363,1.9141963840850815,0.5000000000000009,1.0006564606453568E8
25.541085110199983,1.4601205878543473,0.5000000000000009,9.467385483386108E7
26.360349126320532,1.0060447916235624,0.5000000000000009,8.92514269765245E7
26.928769938021706,3.239452475348245,0.5000000000000009,8.720396526070277E7
24.213225922443364,2.2043292312759264,0.5000000000000009,1.0507468349516632E8
27.184648912593403,0.5519689953927267,0.500000000000001,8.362565616556849E7
26.386878467966614,3.5894609744609935,0.5000000000000009,8.994581208929107E7
26.3005706808383,4.045808865009822,0.5000000000000009,9.033844206028576E7
26.863361457835097,3.2823135378956345,0.5000000000000009,8.758337139450917E7
25.849317320377693,3.9402329511191256,0.5000000000000009,9.261574123154499E7
25.791794054386948,4.234357363554147,0.5000000000000009,9.275478918089259E7
26.155903475006035,3.7415956371444294,0.5000000000000009,9.112887561043344E7
25.31609856421018,4.291770533195657,0.5000000000000009,9.524912727761486E7
25.289373395724045,4.42402648041799,0.5000000000000009,9.514802680034271E7
25.453724524853428,4.202145768305531,0.5000000000000009,9.459730054919669E7
26.70094213986968,3.9012190685964714,0.500000000000001,8.847076979554315E7
26.04903763383593,4.140607654016954,0.5000000000000009,9.157367754576254E7
25.40468031728613,4.381617671502107,0.5000000000000009,9.462778516775489E7
26.815674787000496,3.858375962062637,0.500000000000001,8.789969753903186E7
24.882791801866265,4.580147085805009,0.500000000000001,9.84559524304527E7
26.323591246013823,3.3966960939202613,0.500000000000001,9.02321110673526E7
26.098640356365202,3.479263791689606,0.5000000000000009,9.138394076484853E7
25.740104943097712,3.608780324006259,0.5000000000000009,9.31362504526079E7
25.354611315481996,3.7509112493660184,0.500000000000001,9.507559375054872E7
25.639973565303656,3.3048879534447426,0.5000000000000009,9.360380829203999E7
25.547582334371505,3.0244864369010025,0.5000000000000009,9.405284578048714E7
25.22146333889711,3.1447260239749966,0.5000000000000009,9.568799268731087E7
25.160533345573576,3.821331623435573,0.500000000000001,9.600673075211768E7
24.61524348461991,4.023287057741593,0.5000000000000009,1.0101969237085497E8
25.105955426367185,3.6562845966422337,0.5000000000000009,9.625248229279242E7
24.967290011332206,3.2369517454933647,0.500000000000001,9.69032088224094E7
24.481237630561058,3.416967782253038,0.5000000000000009,1.0221270991136357E8
24.89581228852419,3.0207986600888113,0.5000000000000009,9.722386841547671E7
24.77404667709084,2.6525718675511563,0.5000000000000009,9.779326439875484E7
24.34723177650221,2.8106485067644815,0.5000000000000009,1.0340352908110118E8
26.00846244767257,3.066143833012978,0.5000000000000009,9.180857862402394E7
25.305310899434936,3.526460344591619,0.5000000000000009,9.529785491793558E7
25.156897274016444,2.850774920877708,0.5000000000000009,9.597800530331638E7
24.60745532423729,3.988048957184405,0.5000000000000009,1.0108850407123616E8
24.458066728680564,3.312129344117141,0.5000000000000009,1.024172445978401E8
24.308678133123845,2.636209731049877,0.5000000000000009,1.0374353439925513E8
24.6830895888897,4.330261712501937,0.5000000000000009,1.0015213517709903E8
25.35333083821314,4.5716616987887555,0.500000000000001,9.456323111344177E7
25.944375063907543,4.564451093878342,0.5000000000000009,9.174225623030457E7
26.55325609361305,4.560690072337418,0.500000000000001,8.892100885675448E7
25.57649068010165,5.0796021497816,0.5000000000000009,9.310528386724064E7
25.71770825518344,5.406850612375971,0.500000000000001,9.220020456351148E7
25.840777736950848,4.9878559869328205,0.5000000000000009,9.197117113709077E7
26.099214594198422,4.895104831000006,0.5000000000000009,9.079248374618994E7
26.334331645196077,5.405586665100784,0.500000000000001,8.937741181437734E7
26.51048755060985,4.753615603047367,0.500000000000001,8.902445295144576E7
25.861105096836045,5.7344945314225555,0.500000000000001,9.12502293182737E7
26.078643726310908,6.240574535560501,0.5000000000000009,8.983362249052998E7
26.28328363311968,5.596107140626714,0.500000000000001,8.94807310051604E7
25.66595712276534,4.748656082842755,0.5000000000000009,9.292462529459707E7
26.226497346099585,4.379947846897836,0.5000000000000009,9.051403148031197E7
26.01075326584675,5.225258614814221,0.5000000000000009,9.097152603381538E7
25.178619168820177,5.22371745921405,0.500000000000001,9.545742081491673E7
25.103725440897858,5.1168984492807095,0.5000000000000009,9.593450433146587E7
25.59576879339609,5.825199226194291,0.500000000000001,9.265757070886149E7
25.428355896528295,5.587821396101226,0.5000000000000009,9.373929717108732E7
26.019330386801876,6.428693681538815,0.5000000000000009,8.981914370283464E7
25.75826450083493,6.060665427409376,0.500000000000001,9.152721851946497E7
26.628280451209452,4.711726019256709,0.5000000000000009,8.848735957543732E7
26.404130992632677,5.555169462246129,0.5000000000000009,8.894391951627678E7
26.14322640741406,6.3887062902456995,0.5000000000000009,8.94001960206095E7
26.78535369218538,4.010775829519254,0.500000000000001,8.811169234377818E7
26.59145602080325,4.862228396836845,0.5000000000000009,8.856831643206875E7
26.360815011863263,5.703777470231816,0.5000000000000009,8.902468417252211E7
24.84189332561151,4.732787645689692,0.500000000000001,9.897514443240835E7
26.093430668398934,6.535423050743079,0.5000000000000009,8.927496324339485E7
24.799632486986866,4.63818463365459,0.500000000000001,9.982728389585069E7
24.789376706300782,4.621910518919956,0.500000000000001,1.0041419619757514E8
25.0064954729534,5.174045126801195,0.5000000000000009,9.778719084899735E7
25.072637059219062,5.19310646723575,0.5000000000000009,9.649295857577382E7
25.207547664801098,5.713016125535452,0.500000000000001,9.53074359947491E7
25.35692270182765,5.756123534169697,0.500000000000001,9.40092349004867E7
25.40859985664879,6.251987124269709,0.5000000000000009,9.280604704221393E7
25.64389243119789,6.319978917169925,0.500000000000001,9.146922218687886E7
25.041802068014412,5.268693340417063,0.500000000000001,9.73613475176745E7
25.285979264233717,5.923271766570932,0.5000000000000009,9.434676563413614E7
25.530156460453025,6.577850192724799,0.500000000000001,9.1295565216494E7
25.609652048496486,6.790958123003966,0.500000000000001,9.041267887009071E7
25.86057088718774,7.171196716978198,0.500000000000001,8.927615923137121E7
24.776195962106677,4.646248607875701,0.500000000000001,9.977136940769611E7
24.11560832225962,7.621803963730611,0.5000000000000009,9.780122926626945E7
24.162086889092972,7.700661430058291,0.5000000000000009,9.619555193072009E7
24.282182348660196,7.6636819782900405,0.5000000000000009,9.57273399141809E7
24.613622897671906,7.344855350155063,0.5000000000000009,9.5292346012014E7
24.722307065925406,7.522010793563492,0.500000000000001,9.389653815801674E7
24.989960174380073,7.440527623162712,0.500000000000001,9.283648731819603E7
25.111637473084194,7.067906736579513,0.500000000000001,9.27643490457874E7
25.288477592541525,7.345525902174686,0.500000000000001,9.157909310917981E7
25.704630851814763,7.220263430983732,0.500000000000001,8.990804083360085E7
24.203064215114956,7.573169266131158,0.5000000000000009,9.736930166459516E7
24.80790120586331,7.2368161264900355,0.500000000000001,9.43195720817497E7
25.41273819661167,6.900462986848912,0.500000000000001,9.12375261183823E7
23.70788201116069,7.848542782536546,0.5000000000000009,9.898498462254454E7
23.598429334330206,7.8822237465173925,0.5000000000000009,9.956045976741542E7
23.61123464693718,7.9007997371600265,0.500000000000001,9.971784252755523E7
23.641104047800383,7.991748847436611,0.5000000000000009,9.838569867789301E7
24.204184387850503,7.830478368990271,0.5000000000000009,9.507460921660315E7
24.825094640656946,7.8140976470144405,0.5000000000000009,9.248685503965008E7
25.4620872784661,7.80393324724429,0.500000000000001,8.989144265530358E7
24.364239249614464,8.317256826148597,0.5000000000000009,9.328855857274142E7
24.457192911730274,8.604929225480932,0.500000000000001,9.226601444942755E7
24.638210495283246,8.238836892173964,0.5000000000000009,9.236893104949902E7
24.943835106526187,8.147338867149118,0.5000000000000009,9.127009367245135E7
25.10223965319358,8.598920237032887,0.500000000000001,8.967038752054837E7
25.36976610929622,8.026816564305534,0.500000000000001,8.983005290768042E7
24.56470479498062,8.933064508822564,0.5000000000000009,9.104928551946309E7
24.707899834469824,9.377817976888508,0.5000000000000009,8.944909241236913E7
25.000415445740963,8.81728335155584,0.500000000000001,8.96089508300845E7
24.502021780559694,8.022662176477166,0.500000000000001,9.337040655703074E7
25.14710388969874,7.686832669822392,0.500000000000001,9.139696802037261E7
24.787879186270686,8.48178802543137,0.5000000000000009,9.117599605226408E7
23.913549996825694,8.453746964929918,0.5000000000000009,9.501843714685395E7
23.855622994319425,8.357876568047237,0.5000000000000009,9.547003271183066E7
24.25197498467373,9.021059764929655,0.500000000000001,9.219655254029036E7
24.122331108972958,8.807785926145053,0.5000000000000009,9.323002169795303E7
24.59657886105308,9.59166379278821,0.5000000000000009,8.930849425826237E7
24.39417063934228,9.260657904136531,0.500000000000001,9.095517314791438E7
25.529366121036606,7.979581392200682,0.500000000000001,8.92538638008556E7
25.163672772589734,8.771878451461728,0.500000000000001,8.903290530109921E7
24.763490840973297,9.548087894423409,0.5000000000000009,8.881159019787103E7
25.79087542495145,7.35039089933592,0.500000000000001,8.942561421071145E7
25.452106597634668,8.155172272772743,0.500000000000001,8.920480990791476E7
25.078854565832,8.943868523866287,0.500000000000001,8.8983698354857E7
24.671119330281186,9.716479653025882,0.5000000000000009,8.864637981538355E7
26.814141461160084,0.06256623908206489,0.5000000000000009,8.362037060954724E7
27.189067647080964,0,0.500000000000001,8.261689333717827E7
24.563721597429044,1.668086069341653,0.5000000000000009,1.0309389339944121E8
25.313861552006056,1.1329127925884568,0.5000000000000009,9.653506136612162E7
26.06400150658307,0.597739515835261,0.500000000000001,8.994243221831417E7
24.791009026215054,1.5059321175543423,0.5000000000000009,1.0111989417763536E8
25.616044004384285,0.9173263913711514,0.5000000000000009,9.389379383931303E7
26.441078982553513,0.3287206651879604,0.500000000000001,8.662659865381218E7
23.96597404804582,2.094537843737533,0.500000000000001,1.097719512810102E8
26.75298805877373,-0.30462699440306684,0.500000000000001,8.372340723293439E7
27.185014740026663,-0.5030052510291485,0.5000000000000009,8.18360892860147E7
25.066169586801255,-5.082010172724406,0.5000000000000009,7.78981652098769E7
25.117889518786548,-4.677746205283673,0.5000000000000009,7.988996478393766E7
26.341443551863257,-3.255403044384045,0.5000000000000009,7.794129764241657E7
25.777362686443645,-3.5937621608035597,0.5000000000000009,7.970472644709563E7
25.213281821024033,-3.9321212772230743,0.500000000000001,8.143311618565014E7
25.882872784792823,-3.5304728243992693,0.5000000000000009,7.936938902748659E7
25.2623960509412,-3.9026605235312504,0.500000000000001,8.127968125927651E7
24.722033116351742,-4.2267926405771545,0.5000000000000009,8.290705803117369E7
24.654251805029894,-4.280310664823104,0.5000000000000009,8.165989566853729E7
26.50334951864445,-3.1582851252672897,0.500000000000001,7.773537695931748E7
24.649200955604417,-4.270480393642589,0.500000000000001,8.242285633717543E7
26.947881403727038,-3.110588332595065,0.5000000000000009,7.71552231732499E7
26.541467733147233,-2.910509056045511,0.500000000000001,7.804394389329264E7
26.7748656054803,-2.668286835350491,0.5000000000000009,7.862870815517554E7
27.06486227967624,-2.2446651391298746,0.5000000000000009,7.866724925969645E7
26.64987940679981,-2.045152012909057,0.500000000000001,7.999278718557706E7
26.872631968969984,-1.801552624210454,0.500000000000001,8.01422079987714E7
27.14390670257999,-1.3754707779960733,0.500000000000001,8.017780492878614E7
26.720386182008642,-1.1765246590282423,0.500000000000001,8.194367364763416E7
26.932491553553625,-0.9315482409329907,0.5000000000000009,8.165458896889393E7
27.049856318815554,-2.381684477386724,0.5000000000000009,7.842694197897647E7
27.134860188943698,-1.5135304282316222,0.500000000000001,7.99368539285329E7
27.181973290645594,-0.6421083976066975,0.5000000000000009,8.14455265417112E7
26.6226408898803,-2.2938667468776828,0.500000000000001,7.942829368348859E7
26.70402736267241,-1.426178057743716,0.500000000000001,8.137866038725846E7
26.747508937020772,-0.5552190578653879,0.500000000000001,8.333117967668034E7
26.926961710591918,-3.2465705500719,0.5000000000000009,7.708854399416421E7
26.439901849121092,-1.019781365003603,0.500000000000001,8.42007871977653E7
26.467622332490667,-0.38478349783430416,0.500000000000001,8.580690621831289E7
26.374239344234354,-1.8888266666941562,0.500000000000001,8.182069543520525E7
26.42958060693394,-1.2562118300860559,0.500000000000001,8.355025142497884E7
26.270671940903874,-2.7546016576403494,0.500000000000001,7.944573092139038E7
26.353633982933474,-2.1243698515934466,0.500000000000001,8.117158413677904E7
25.69247972408163,-0.799721622634209,0.5000000000000009,8.984246491782238E7
25.64854369669915,-1.4702332492158623,0.5000000000000009,8.802955251435004E7
25.42875644215259,-1.3454697270404383,0.5000000000000009,8.986835681004617E7
25.473407301117632,-0.6640489920183934,0.5000000000000009,9.207191715290791E7
25.631143283160608,-1.669140162983847,0.5000000000000009,8.748140366802664E7
25.557986889619233,-2.3371307518810065,0.5000000000000009,8.567234543434381E7
25.34206649090086,-2.212700849387497,0.5000000000000009,8.7516404660663E7
25.416413126339034,-1.5338421688979649,0.5000000000000009,8.935489595958115E7
24.639645676440907,-1.0444135790900106,0.500000000000001,9.615467370588326E7
24.576701211389654,-1.7639418394034823,0.500000000000001,9.422807039517769E7
24.415536038040962,-1.6709790651059593,0.5000000000000009,9.560948007424848E7
24.479192269744594,-0.9433144862024827,0.5000000000000009,9.837213829454224E7
25.701195605335318,-0.6000654358063572,0.5000000000000009,9.063880178693359E7
24.649403151896905,-0.8955038772096477,0.500000000000001,9.729539768377303E7
23.5976106984585,-1.1909423186129382,0.5000000000000008,1.0399194796447572E8
25.531901943795837,-2.535288392589124,0.5000000000000009,8.506857870103204E7
26.23978246048926,-2.989257562356477,0.500000000000001,7.878558137943515E7
24.560454368947223,-1.9122916599109583,0.500000000000001,9.369815392797385E7
25.321514053116694,-2.4003650350331753,0.5000000000000009,8.693499815935582E7
23.589006794098616,-1.2892949272327927,0.5000000000000008,1.023392226552731E8
24.403245645744125,-1.8114725077098737,0.5000000000000009,9.509447157335943E7
23.484977238371563,-1.222579980386572,0.5000000000000008,1.0622553871517734E8
24.04724264461525,-9.673477401435756,0.5000000000000008,6.521474303826447E7
24.014129747951333,-9.652122474198817,0.5000000000000009,6.538111669329874E7
24.060796584483906,-9.64744049894643,0.5000000000000009,6.526952950704676E7
23.3012789942359,-9.192395977574344,0.5000000000000009,6.896478380702376E7
23.843696183207427,-8.930016369951568,0.5000000000000009,6.850049028205979E7
23.614639421464833,-9.39448609340834,0.5000000000000009,6.738896885108104E7
23.40755992440348,-8.976884879503658,0.500000000000001,6.94833818935735E7
23.182036198314407,-9.115494785380923,0.500000000000001,6.956418309385478E7
23.030018459842786,-9.017456616846935,0.5000000000000009,7.032874926863605E7
23.238933801575957,-8.993477259608717,0.500000000000001,6.985646503578357E7
24.45006409990718,-8.89966380526528,0.5000000000000009,6.708505780696335E7
24.415631379159098,-8.877693221236846,0.5000000000000009,6.725230140335813E7
24.462457682894048,-8.87308563246319,0.5000000000000009,6.714755032922566E7
23.674367599464183,-8.404712933731378,0.500000000000001,7.085665347721991E7
24.208788257058153,-8.13860319350224,0.5000000000000009,7.038582096463239E7
24.000218043591303,-8.612629253088656,0.5000000000000009,6.927127559876838E7
23.77114289709725,-8.18476775440884,0.5000000000000009,7.126986733316877E7
24.818399888868207,-8.109763720796389,0.5000000000000009,6.896321250553057E7
24.782647344035965,-8.087177479976459,0.5000000000000009,6.91309741813635E7
24.82963311497329,-8.082644277681533,0.5000000000000008,6.902575059009099E7
24.38611790263595,-8.93753915712919,0.5000000000000009,6.7108718259077005E7
24.755773515681142,-8.148254729451793,0.5000000000000009,6.8987367381725E7
23.550371987275433,-8.325594700912031,0.500000000000001,7.135190321229401E7
24.351310999386882,-7.814685924470555,0.5000000000000009,7.105802783444373E7
25.15225001149833,-7.30377714802908,0.5000000000000008,7.075845979206629E7
23.26892023019377,-8.505129185639921,0.5000000000000009,7.1453952851578E7
25.090943462395426,-7.3428838134759795,0.5000000000000009,7.078165848945057E7
22.749432975163987,-8.836503477353505,0.5000000000000009,7.161583148560165E7
21.93215750032843,-12.665451826116541,0.5000000000000009,6.002901306167897E7
21.83663533022372,-13.183043363328501,0.5000000000000009,5.8557321520174004E7
21.545893412928205,-13.086985210258522,0.5000000000000009,5.925698242003901E7
21.55102357881424,-12.26596891524661,0.5000000000000009,6.1788236044884264E7
21.392967460003863,-13.036571151962885,0.5000000000000009,5.958516006986885E7
20.95269676894883,-12.891002329354686,0.5000000000000009,6.063690364698338E7
21.337776977377644,-13.304415412996565,0.5000000000000009,5.889330179145563E7
21.233261381022217,-13.813387887539356,0.500000000000001,5.74999332788903E7
20.933876463758487,-13.708315926615718,0.5000000000000009,5.819895232771055E7
20.953202713135166,-12.873025738826174,0.5000000000000009,6.072273260141665E7
20.94938077376691,-12.889908357774338,0.5000000000000009,6.0643931699534535E7
20.939567211520806,-12.886661240440535,0.5000000000000009,6.069733635174969E7
20.94808308492592,-12.89561689800458,0.5000000000000009,6.062904982349886E7
20.77640729334209,-13.65316314476965,0.5000000000000009,5.8527901306327306E7
20.323049631350912,-13.49394374565058,0.5000000000000009,5.965135759516232E7
20.71648884191758,-13.916471374436512,0.5000000000000009,5.7835480264321595E7
20.602979742349895,-14.41682470792195,0.5000000000000009,5.6442897025134206E7
20.294951746865088,-14.302738862258904,0.5000000000000009,5.721130188054818E7
21.54698938210899,-13.52238228164495,0.5000000000000009,5.80230208308382E7
20.95257157451488,-12.900303866433191,0.5000000000000009,6.061030307839942E7
20.930150482725857,-14.13927706407038,0.5000000000000009,5.696455894658087E7
22.136920599166565,-12.878579787625618,0.5000000000000009,5.914006954667424E7
22.138657290724268,-13.28253532497969,0.500000000000001,5.790131783376221E7
21.555415592385234,-12.270550935990329,0.5000000000000009,6.176935910833502E7
21.544255428265387,-13.922237494063022,0.5000000000000009,5.6842871955290735E7
20.92294572867292,-14.535031800406173,0.5000000000000009,5.578470666381342E7
21.736829990496325,-13.721067273847343,0.5000000000000009,5.718134388598105E7
21.12411952983619,-14.34245381023539,0.5000000000000009,5.612315338344919E7
20.484501537999083,-14.936932789957641,0.500000000000001,5.506521000607538E7
20.322819860691745,-13.50314910028627,0.5000000000000009,5.9624891536179855E7
20.286403901016644,-14.729264134902493,0.500000000000001,5.5974646664364256E7
22.32263291998363,-13.072773180797,0.500000000000001,5.827537067631691E7
21.54269689722975,-12.257219198978206,0.5000000000000009,6.1864550083690345E7
20.32376067167284,-13.47615542453513,0.5000000000000009,5.9510809666777395E7
20.27472819195041,-15.120918244013325,0.500000000000001,5.474728911784325E7
21.562538235066075,-12.262839710094855,0.5000000000000009,6.192458820000993E7
21.555391638777284,-12.26075705932074,0.5000000000000009,6.1941542145280406E7
22.465903345941296,-12.522888971620771,0.5000000000000009,5.967506870327355E7
22.133996286044617,-12.424718226287604,0.5000000000000009,6.04748469789159E7
22.72203516815895,-12.596595652363803,0.500000000000001,5.9016183029445626E7
22.877054348167764,-12.403425317335932,0.500000000000001,5.934372772461778E7
22.663179706419,-12.181412005359828,0.5000000000000009,6.0346261566463694E7
23.25754503094155,-11.906262615507286,0.5000000000000009,6.0278062376645565E7
23.40368706793679,-11.70695422721509,0.5000000000000009,6.0648573465125605E7
23.178635890979564,-11.47743353237149,0.5000000000000009,6.165362743143518E7
23.761883580167144,-11.19409790471784,0.5000000000000009,6.158414903025333E7
23.89915310751598,-10.988654724689471,0.5000000000000009,6.195483473348759E7
23.6629230741434,-10.751625138232832,0.5000000000000009,6.296243142543778E7
24.23505081511317,-10.46010151940325,0.5000000000000009,6.2891674511987865E7
22.472417719174487,-11.983678705877507,0.5000000000000009,6.129861158605947E7
22.364044185452567,-11.871223950664811,0.5000000000000009,6.180418879748002E7
22.659424982538912,-11.727980770250792,0.5000000000000009,6.177301206073964E7
22.97796543987053,-11.273057426567076,0.5000000000000009,6.260601348153369E7
22.863932647693662,-11.156801503537537,0.5000000000000009,6.3113089258862905E7
23.153683507304976,-11.009412576110913,0.5000000000000009,6.3081139285433635E7
